Startup-Time:    0.000000
timestamp, pos_x, pos_y, pos_z, vel_x, vel_y, acc_x, acc_y, acc_z, att_force_x, att_force_y, att_force_z, member_force_x, member_force_y, member_force_z, rep_force_x, rep_force_y, rep_force_z
  94.296135,  42150,  44326,  12032,    -5.0000,     5.0000,     0.0800,    -4.6655,     4.5904,     0.0000,    24.7056,    16.6187,     0.0000,     0.1701,     0.4732,     0.0000,    20.8008,     2.2376,     0.0000
  94.358658,  42115,  44341,  12032,    -5.0000,     5.0000,     0.0800,    -3.6967,     4.8208,     0.0000,    24.7195,    16.5981,     0.0000,     0.1499,     0.4725,     0.0000,    20.2738,     2.0928,     0.0000
  94.421188,  42079,  44357,  12032,    -5.0000,     5.0000,     0.0800,    -2.7402,     5.0774,     0.0000,    24.7342,    16.5761,     0.0000,     0.1276,     0.4644,     0.0000,    19.7368,     1.9447,     0.0000
  94.483719,  42042,  44376,  12032,    -5.0000,     5.0000,     0.0800,    -2.7736,     4.6911,     0.0000,    24.7500,    16.5526,     0.0000,     0.1038,     0.4474,     0.0000,    19.1922,     1.7927,     0.0000
  94.546242,  42004,  44397,  12032,    -5.0000,     5.0000,     0.0800,    -1.8904,     5.1625,     0.0000,    24.7667,    16.5275,     0.0000,     0.0798,     0.4210,     0.0000,    18.6418,     1.6371,     0.0000
  94.608772,  41964,  44420,  12032,    -4.9999,     5.0000,     0.0800,    -1.0674,     5.6454,     0.0000,    24.7846,    16.5008,     0.0000,     0.0567,     0.3851,     0.0000,    18.0868,     1.4787,     0.0000
  94.671303,  41924,  44445,  12032,    -5.0000,     5.0000,     0.0800,    -4.1009,     1.5506,     0.0000,    24.8035,    16.4723,     0.0000,     0.0360,     0.3401,     0.0000,    17.5282,     1.3186,     0.0000
  94.733826,  41883,  44473,  12032,    -5.0000,     5.0000,     0.0800,    -3.5933,     1.8871,     0.0000,    24.8234,    16.4423,     0.0000,     0.0188,     0.2873,     0.0000,    16.9670,     1.1583,     0.0000
  94.796356,  41841,  44504,  12032,    -5.0000,     5.0000,     0.0800,    -2.7058,     2.0184,     0.0000,    24.8443,    16.4107,     0.0000,     0.0060,     0.2280,     0.0000,    16.4040,     0.9991,     0.0000
  94.858887,  41798,  44538,  12032,    -5.0000,     5.0000,     0.0800,    -2.1478,     2.3847,     0.0000,    24.8661,    16.3777,     0.0000,    -0.0019,     0.1634,     0.0000,    15.8398,     0.8426,     0.0000
  94.921410,  41755,  44572,  12032,    -5.0000,     5.0000,     0.0800,    -1.4691,     2.7324,     0.0000,    24.8887,    16.3433,     0.0000,    -0.0045,     0.0949,     0.0000,    15.2755,     0.6900,     0.0000
  94.983940,  41711,  44609,  12032,    -5.0000,     5.0000,     0.0800,    -1.8806,     2.9054,     0.0000,    24.9121,    16.3076,     0.0000,    -0.0019,     0.0235,     0.0000,    14.7118,     0.5427,     0.0000
  95.046471,  41667,  44648,  12032,    -4.9999,     5.0000,     0.0800,    -0.8696,     3.2081,     0.0000,    24.9361,    16.2708,     0.0000,     0.0057,    -0.0501,     0.0000,    14.1497,     0.4018,     0.0000
  95.108994,  41626,  44687,  12032,    -4.9821,     5.0000,     0.0800,     1.8387,     2.6061,     0.0000,    24.9608,    16.2330,     0.0000,     0.0183,    -0.1255,     0.0000,    13.5901,     0.2683,     0.0000
  95.171524,  41624,  44729,  12032,    -4.8101,     5.0000,     0.0800,     2.9268,     2.5553,     0.0000,    24.9860,    16.1942,     0.0000,     0.0354,    -0.2024,     0.0000,    13.0342,     0.1429,     0.0000
  95.234055,  44077,  44771,  12032,     4.9508,     5.0000,     0.0800,     4.0486,     2.4486,     0.0000,    25.0116,    16.1546,     0.0000,     0.0569,    -0.2806,     0.0000,    12.4830,     0.0262,     0.0000
  95.296577,  44043,  44815,  12032,     5.0000,     5.0000,     0.0800,     5.2731,     2.9235,     0.0000,    25.0376,    16.1143,     0.0000,     0.0825,    -0.3601,     0.0000,    11.9380,    -0.0814,     0.0000
  95.359108,  43997,  44859,  12032,     5.0000,     5.0000,     0.0800,     6.3562,     2.4502,     0.0000,    25.0639,    16.0734,     0.0000,     0.1118,    -0.4405,     0.0000,    11.4039,    -0.1796,     0.0000
  95.421638,  43951,  44905,  12032,     5.0000,     5.0000,     0.0800,     7.3985,     2.1925,     0.0000,    25.0902,    16.0322,     0.0000,     0.1442,    -0.5217,     0.0000,    10.8883,    -0.2687,     0.0000
  95.484161,  43906,  44951,  12032,     5.0000,     5.0000,     0.0800,     7.6711,     2.4479,     0.0000,    25.1164,    15.9912,     0.0000,     0.1791,    -0.6033,     0.0000,    10.3978,    -0.3493,     0.0000
  95.546692,  43863,  44997,  12032,     5.0000,     5.0000,     0.0800,     8.7202,     2.0498,     0.0000,    25.1423,    15.9504,     0.0000,     0.2156,    -0.6850,     0.0000,     9.9370,    -0.4223,     0.0000
  95.609222,  43823,  45044,  12032,     5.0000,     5.0000,     0.0800,     9.6893,     1.6382,     0.0000,    25.1679,    15.9100,     0.0000,     0.2532,    -0.7666,     0.0000,     9.5085,    -0.4887,     0.0000
  95.671745,  43785,  45091,  12032,     5.0000,     5.0000,     0.0800,    10.4114,     1.1750,     0.0000,    25.1930,    15.8702,     0.0000,     0.2910,    -0.8478,     0.0000,     9.1133,    -0.5493,     0.0000
  95.734276,  43750,  45140,  12032,     5.0000,     4.9999,     0.0800,    11.2202,     0.7628,     0.0000,    25.2176,    15.8311,     0.0000,     0.3287,    -0.9286,     0.0000,     8.7512,    -0.6053,     0.0000
  95.796806,  43717,  45188,  12032,     5.0000,     4.9996,     0.0800,    11.9262,     0.0356,     0.0000,    25.2416,    15.7927,     0.0000,     0.3655,    -1.0089,     0.0000,     8.4219,    -0.6574,     0.0000
  95.859329,  43688,  45238,  12032,     5.0000,     4.9989,     0.0800,    12.5086,    -0.4355,     0.0000,    25.2651,    15.7552,     0.0000,     0.4010,    -1.0886,     0.0000,     8.1244,    -0.7065,     0.0000
  95.921860,  43662,  45287,  12032,     5.0000,     4.9972,     0.0800,    13.0164,    -0.9065,     0.0000,    25.2879,    15.7186,     0.0000,     0.4349,    -1.1676,     0.0000,     7.8575,    -0.7535,     0.0000
  95.984390,  43639,  45336,  12032,     5.0000,     4.9943,     0.0800,    13.3963,    -1.2603,     0.0000,    25.3100,    15.6829,     0.0000,     0.4668,    -1.2460,     0.0000,     7.6202,    -0.7990,     0.0000
  96.046913,  43620,  45383,  12032,     5.0000,     4.9843,     0.0800,    13.7508,    -1.7602,     0.0000,    25.3315,    15.6481,     0.0000,     0.4963,    -1.3237,     0.0000,     7.4111,    -0.8438,     0.0000
  96.109444,  43604,  45426,  12032,     5.0000,     4.9562,     0.0800,    14.0395,    -2.2534,     0.0000,    25.3523,    15.6144,     0.0000,     0.5233,    -1.4007,     0.0000,     7.2290,    -0.8886,     0.0000
  96.171974,  43592,  45464,  12032,     5.0000,     4.9100,     0.0800,    13.9885,    -2.5812,     0.0000,    25.3725,    15.5817,     0.0000,     0.5474,    -1.4772,     0.0000,     7.0729,    -0.9340,     0.0000
  96.234497,  43582,  45456,  12032,     5.0000,     4.6781,     0.0800,    14.1746,    -3.0736,     0.0000,    25.3919,    15.5500,     0.0000,     0.5685,    -1.5530,     0.0000,     6.9418,    -0.9807,     0.0000
  96.297028,  43577,  43330,  12032,     5.0000,    -3.8267,     0.0800,    14.5217,    -4.0887,     0.0000,    25.4106,    15.5194,     0.0000,     0.5865,    -1.6283,     0.0000,     6.8348,    -1.0292,     0.0000
  96.359558,  43575,  43080,  12032,     5.0000,    -5.0000,     0.0800,    14.5156,    -4.6972,     0.0000,    25.4286,    15.4900,     0.0000,     0.6011,    -1.7030,     0.0000,     6.7511,    -1.0800,     0.0000
  96.422081,  43576,  43164,  12032,     5.0000,    -4.8681,     0.0800,    14.4253,    -5.3025,     0.0000,    25.4457,    15.4618,     0.0000,     0.6123,    -1.7767,     0.0000,     6.6900,    -1.1335,     0.0000
  96.484612,  43581,  43181,  12032,     5.0000,    -5.0000,     0.0800,    14.1666,    -6.0706,     0.0000,    25.4619,    15.4352,     0.0000,     0.6199,    -1.8487,     0.0000,     6.6512,    -1.1896,     0.0000
  96.547142,  43589,  43229,  12032,     5.0000,    -5.0000,     0.0800,    13.9026,    -6.6474,     0.0000,    25.4768,    15.4105,     0.0000,     0.6238,    -1.9180,     0.0000,     6.6346,    -1.2482,     0.0000
  96.609665,  43600,  43275,  12032,     5.0000,    -5.0000,     0.0800,    13.5662,    -7.1888,     0.0000,    25.4904,    15.3880,     0.0000,     0.6241,    -1.9839,     0.0000,     6.6400,    -1.3091,     0.0000
  96.672195,  43614,  43319,  12032,     5.0000,    -5.0000,     0.0800,    13.1745,    -7.7312,     0.0000,    25.5025,    15.3679,     0.0000,     0.6207,    -2.0458,     0.0000,     6.6674,    -1.3726,     0.0000
  96.734726,  43631,  43359,  12032,     5.0000,    -5.0000,     0.0800,    12.7172,    -8.2028,     0.0000,    25.5131,    15.3503,     0.0000,     0.6140,    -2.1035,     0.0000,     6.7163,    -1.4388,     0.0000
  96.797249,  43651,  43397,  12032,     5.0000,    -5.0000,     0.0800,    12.9422,    -9.3559,     0.0000,    25.5222,    15.3352,     0.0000,     0.6039,    -2.1565,     0.0000,     6.7868,    -1.5078,     0.0000
  96.859779,  43673,  43432,  12032,     5.0000,    -5.0000,     0.0800,    12.5062,    -9.8322,     0.0000,    25.5297,    15.3228,     0.0000,     0.5908,    -2.2048,     0.0000,     6.8787,    -1.5799,     0.0000
  96.922310,  43697,  43464,  12032,     5.0000,    -5.0000,     0.0800,    12.0660,   -10.2528,     0.0000,    25.5356,    15.3129,     0.0000,     0.5747,    -2.2481,     0.0000,     6.9921,    -1.6553,     0.0000
  96.984833,  43723,  43492,  12032,     5.0000,    -5.0000,     0.0800,    11.5553,   -10.6616,     0.0000,    25.5399,    15.3057,     0.0000,     0.5560,    -2.2863,     0.0000,     7.1272,    -1.7342,     0.0000
  97.047363,  43751,  43517,  12032,     5.0000,    -5.0000,     0.0800,    11.1523,   -10.9811,     0.0000,    25.5427,    15.3011,     0.0000,     0.5347,    -2.3195,     0.0000,     7.2842,    -1.8166,     0.0000
  97.109894,  43780,  43538,  12032,     5.0000,    -5.0000,     0.0800,    10.7943,   -11.2554,     0.0000,    25.5439,    15.2991,     0.0000,     0.5112,    -2.3475,     0.0000,     7.4636,    -1.9029,     0.0000
  97.172417,  43812,  43556,  12032,     5.0000,    -5.0000,     0.0800,    10.4576,   -11.7041,     0.0000,    25.5435,    15.2997,     0.0000,     0.4856,    -2.3702,     0.0000,     7.6661,    -1.9931,     0.0000
  97.234947,  43845,  43570,  12032,     5.0000,    -5.0000,     0.0800,    10.2339,   -11.8981,     0.0000,    25.5416,    15.3028,     0.0000,     0.4581,    -2.3877,     0.0000,     7.8922,    -2.0872,     0.0000
  97.297478,  43879,  43581,  12032,     5.0000,    -5.0000,     0.0800,     8.2134,   -10.7032,     0.0000,    25.5383,    15.3084,     0.0000,     0.4288,    -2.3999,     0.0000,     8.1430,    -2.1853,     0.0000
  97.360001,  43914,  43588,  12032,     5.0000,    -5.0000,     0.0800,     8.0767,   -11.0173,     0.0000,    25.5333,    15.3166,     0.0000,     0.3980,    -2.4069,     0.0000,     8.4193,    -2.2874,     0.0000
  97.422531,  43951,  43591,  12032,     5.0000,    -5.0000,     0.0800,     8.3475,   -11.4327,     0.0000,    25.5269,    15.3273,     0.0000,     0.3659,    -2.4086,     0.0000,     8.7223,    -2.3935,     0.0000
  97.485062,  43989,  43592,  12032,     5.0000,    -5.0000,     0.0800,     9.1566,   -11.3151,     0.0000,    25.5190,    15.3405,     0.0000,     0.3324,    -2.4049,     0.0000,     9.0532,    -2.5033,     0.0000
  97.547585,  44028,  43588,  12032,     5.0000,    -5.0000,     0.0800,     9.6601,   -11.0331,     0.0000,    25.5096,    15.3561,     0.0000,     0.2980,    -2.3960,     0.0000,     9.4133,    -2.6166,     0.0000
  97.610115,  44068,  43581,  12032,     5.0000,    -5.0000,     0.0800,     9.7649,   -10.7943,     0.0000,    25.4988,    15.3741,     0.0000,     0.2626,    -2.3819,     0.0000,     9.8037,    -2.7332,     0.0000
  97.672646,  44108,  43570,  12032,     5.0000,    -5.0000,     0.0800,     9.7038,   -10.6290,     0.0000,    25.4865,    15.3945,     0.0000,     0.2265,    -2.3629,     0.0000,    10.2255,    -2.8526,     0.0000
  97.735168,  44150,  43557,  12032,     5.0000,    -5.0000,     0.0800,     9.5964,   -10.5262,     0.0000,    25.4729,    15.4170,     0.0000,     0.1898,    -2.3392,     0.0000,    10.6795,    -2.9745,     0.0000
  97.797699,  44192,  43540,  12032,     5.0000,    -5.0000,     0.0800,     6.4598,    -6.1321,     0.0000,    25.4580,    15.4416,     0.0000,     0.1527,    -2.3111,     0.0000,    11.1663,    -3.0984,     0.0000
  97.860229,  44235,  43520,  12032,     5.0000,    -5.0000,     0.0800,     6.8929,    -5.9908,     0.0000,    25.4419,    15.4681,     0.0000,     0.1153,    -2.2790,     0.0000,    11.6866,    -3.2237,     0.0000
  97.922752,  44279,  43498,  12032,     5.0000,    -5.0000,     0.0800,     7.3418,    -5.9619,     0.0000,    25.4246,    15.4964,     0.0000,     0.0778,    -2.2432,     0.0000,    12.2407,    -3.3499,     0.0000
  97.985283,  44323,  43473,  12032,     5.0000,    -5.0000,     0.0800,     7.7920,    -5.5629,     0.0000,    25.4064,    15.5263,     0.0000,     0.0402,    -2.2042,     0.0000,    12.8291,    -3.4761,     0.0000
  98.047813,  44368,  43447,  12032,     5.0000,    -5.0000,     0.0800,     7.7116,    -5.6529,     0.0000,    25.3871,    15.5577,     0.0000,     0.0029,    -2.1622,     0.0000,    13.4519,    -3.6017,     0.0000
  98.110336,  44414,  43418,  12032,     5.0000,    -5.0000,     0.0800,     7.2907,    -5.6217,     0.0000,    25.3670,    15.5906,     0.0000,    -0.0343,    -2.1176,     0.0000,    14.1093,    -3.7256,     0.0000
  98.172867,  44460,  43387,  12032,     5.0000,    -5.0000,     0.0800,     6.7345,    -5.0848,     0.0000,    25.3460,    15.6247,     0.0000,    -0.0711,    -2.0708,     0.0000,    14.8012,    -3.8469,     0.0000
  98.235397,  44506,  43354,  12032,     5.0000,    -5.0000,     0.0800,     5.8192,    -4.7595,     0.0000,    25.3242,    15.6599,     0.0000,    -0.1075,    -2.0221,     0.0000,    15.5276,    -3.9645,     0.0000
  98.297920,  44553,  43321,  12032,     5.0000,    -5.0000,     0.0800,     2.8211,    -2.2436,     0.0000,    25.3018,    15.6962,     0.0000,    -0.1433,    -1.9717,     0.0000,    16.2882,    -4.0771,     0.0000
  98.360451,  44599,  43287,  12032,     4.9983,    -4.9885,     0.0800,    -0.6462,     1.6081,     0.0000,    25.2786,    15.7335,     0.0000,    -0.1785,    -1.9200,     0.0000,    17.0824,    -4.1835,     0.0000
  98.422981,  44646,  43253,  12032,     4.9933,    -4.9830,     0.0800,    -1.3439,     1.7953,     0.0000,    25.2548,    15.7717,     0.0000,    -0.2130,    -1.8673,     0.0000,    17.9098,    -4.2822,     0.0000
  98.485512,  44696,  45771,  12032,     5.0000,     5.0000,     0.0800,     4.8102,    13.0170,     0.0000,    25.2304,    15.8107,     0.0000,    -0.2469,    -1.8139,     0.0000,    18.7696,    -4.3718,     0.0000
  98.548035,  44745,  45732,  12032,     5.0000,     5.0000,     0.0800,     3.9904,    12.9896,     0.0000,    25.2055,    15.8504,     0.0000,    -0.2799,    -1.7600,     0.0000,    19.6604,    -4.4507,     0.0000
  98.610565,  44794,  45693,  12032,     5.0000,     5.0000,     0.0800,     2.9934,    12.8846,     0.0000,    25.1802,    15.8904,     0.0000,    -0.3122,    -1.7067,     0.0000,    20.5791,    -4.5192,     0.0000
  98.673096,  44843,  45654,  12032,     5.0000,     5.0000,     0.0800,     2.6374,    13.7937,     0.0000,    25.1550,    15.9304,     0.0000,    -0.3439,    -1.6552,     0.0000,    21.5212,    -4.5792,     0.0000
  98.735619,  44892,  45616,  12032,     5.0000,     5.0000,     0.0800,     1.4161,    13.6189,     0.0000,    25.1300,    15.9698,     0.0000,    -0.3751,    -1.6069,     0.0000,    22.4823,    -4.6333,     0.0000
  98.798149,  44942,  45580,  12032,     4.9999,     5.0000,     0.0800,     1.0006,    13.9532,     0.0000,    25.1054,    16.0084,     0.0000,    -0.4063,    -1.5625,     0.0000,    23.4589,    -4.6840,     0.0000
  98.860680,  44987,  45546,  12032,     4.9782,     5.0000,     0.0800,    -1.9222,    16.8742,     0.0000,    25.0814,    16.0459,     0.0000,    -0.4375,    -1.5228,     0.0000,    24.4478,    -4.7341,     0.0000
  98.923203,  44328,  45515,  12032,     2.2101,     5.0000,     0.0000,    -2.6915,    16.6947,     0.0000,    25.0582,    16.0822,     0.0000,    -0.4692,    -1.4882,     0.0000,    25.4467,    -4.7864,     0.0000
  98.985733,  42534,  45486,  12032,    -5.0000,     5.0000,     0.0000,    -1.9230,    17.7325,     0.0000,    25.0358,    16.1171,     0.0000,    -0.5015,    -1.4589,     0.0000,    26.4530,    -4.8438,     0.0000
  99.048264,  42585,  45460,  12032,    -5.0000,     5.0000,     0.0000,    -2.7594,    17.0830,     0.0000,    25.0143,    16.1505,     0.0000,    -0.5348,    -1.4351,     0.0000,    27.4635,    -4.9089,     0.0000
  99.110786,  42636,  45437,  12032,    -5.0000,     5.0000,     0.0000,    -3.7636,    16.4154,     0.0000,    24.9938,    16.1821,     0.0000,    -0.5690,    -1.4168,     0.0000,    28.4680,    -4.9832,     0.0000
  99.173317,  42686,  45418,  12032,    -5.0000,     5.0000,     0.0000,    -3.0802,    15.6160,     0.0000,    24.9746,    16.2117,     0.0000,    -0.6037,    -1.4039,     0.0000,    29.4515,    -5.0671,     0.0000
  99.235847,  42735,  45401,  12032,    -5.0000,     5.0000,     0.0000,    -4.3867,    14.9978,     0.0000,    24.9570,    16.2388,     0.0000,    -0.6387,    -1.3959,     0.0000,    30.3999,    -5.1614,     0.0000
  99.298370,  42781,  45388,  12032,    -5.0000,     5.0000,     0.0000,    -6.8666,    16.5107,     0.0000,    24.9410,    16.2634,     0.0000,    -0.6737,    -1.3927,     0.0000,    31.3017,    -5.2677,     0.0000
  99.360901,  42825,  45378,  12032,    -5.0000,     5.0000,     0.0000,    -7.5516,    15.9019,     0.0000,    24.9267,    16.2853,     0.0000,    -0.7084,    -1.3940,     0.0000,    32.1485,    -5.3876,     0.0000
  99.423431,  42866,  45371,  12032,    -5.0000,     5.0000,     0.0000,    -8.2952,    15.3473,     0.0000,    24.9143,    16.3042,     0.0000,    -0.7426,    -1.3994,     0.0000,    32.9333,    -5.5232,     0.0000
  99.485954,  42905,  45368,  12032,    -5.0000,     5.0000,     0.0000,    -7.8880,    12.9805,     0.0000,    24.9038,    16.3202,     0.0000,    -0.7762,    -1.4089,     0.0000,    33.6512,    -5.6762,     0.0000
  99.548485,  42941,  45369,  12032,    -5.0000,     5.0000,     0.0000,    -8.4997,    12.8172,     0.0000,    24.8953,    16.3332,     0.0000,    -0.8088,    -1.4220,     0.0000,    34.2981,    -5.8486,     0.0000
  99.611015,  42973,  45372,  12032,    -5.0000,     5.0000,     0.0000,    -8.5520,    11.2813,     0.0000,    24.8888,    16.3432,     0.0000,    -0.8403,    -1.4388,     0.0000,    34.8706,    -6.0416,     0.0000
  99.673538,  43002,  45380,  12032,    -5.0000,     5.0000,     0.0000,    -9.0503,    11.3845,     0.0000,    24.8843,    16.3500,     0.0000,    -0.8706,    -1.4591,     0.0000,    35.3666,    -6.2563,     0.0000
  99.736069,  43029,  45390,  12032,    -5.0000,     5.0000,     0.0000,    -9.5207,    11.5382,     0.0000,    24.8818,    16.3538,     0.0000,    -0.8993,    -1.4826,     0.0000,    35.7843,    -6.4925,     0.0000
  99.798599,  43052,  45404,  12032,    -5.0000,     5.0000,     0.0000,    -9.8974,    11.9278,     0.0000,    24.8813,    16.3545,     0.0000,    -0.9264,    -1.5093,     0.0000,    36.1226,    -6.7488,     0.0000
  99.861122,  43071,  45421,  12032,    -5.0000,     5.0000,     0.0000,   -10.1341,    12.2603,     0.0000,    24.8828,    16.3523,     0.0000,    -0.9515,    -1.5388,     0.0000,    36.3813,    -7.0230,     0.0000
  99.923653,  43088,  45441,  12032,    -5.0000,     5.0000,     0.0000,   -10.3236,    12.6410,     0.0000,    24.8861,    16.3472,     0.0000,    -0.9746,    -1.5709,     0.0000,    36.5601,    -7.3118,     0.0000
  99.986183,  43101,  45463,  12032,    -5.0000,     5.0000,     0.0000,   -12.2810,    10.9121,     0.0000,    24.8913,    16.3394,     0.0000,    -0.9954,    -1.6054,     0.0000,    36.6596,    -7.6112,     0.0000
 100.048706,  43111,  45488,  12032,    -5.0000,     5.0000,     0.0000,   -12.2439,    11.1808,     0.0000,    24.8981,    16.3289,     0.0000,    -1.0137,    -1.6420,     0.0000,    36.6801,    -7.9168,     0.0000
 100.111237,  43117,  45515,  12032,    -5.0000,     5.0000,     0.0000,   -12.1601,    11.4745,     0.0000,    24.9067,    16.3159,     0.0000,    -1.0294,    -1.6805,     0.0000,    36.6222,    -8.2238,     0.0000
 100.173767,  43120,  45544,  12032,    -5.0000,     5.0000,     0.0000,   -13.0959,    10.7078,     0.0000,    24.9168,    16.3005,     0.0000,    -1.0424,    -1.7207,     0.0000,    36.4864,    -8.5268,     0.0000
 100.236290,  43120,  45575,  12032,    -5.0000,     5.0000,     0.0000,   -12.9406,    10.8573,     0.0000,    24.9284,    16.2827,     0.0000,    -1.0524,    -1.7625,     0.0000,    36.2738,    -8.8209,     0.0000
 100.298820,  43117,  45608,  12032,    -5.0000,     5.0000,     0.0000,   -11.7128,     9.5560,     0.0000,    24.9414,    16.2628,     0.0000,    -1.0595,    -1.8057,     0.0000,    35.9857,    -9.1009,     0.0000
 100.361351,  43110,  45642,  12032,    -5.0000,     5.0000,     0.0000,   -12.0645,    10.1991,     0.0000,    24.9558,    16.2407,     0.0000,    -1.0636,    -1.8501,     0.0000,    35.6244,    -9.3623,     0.0000
 100.423874,  43100,  45677,  12032,    -5.0000,     5.0000,     0.0000,   -12.5761,    13.1591,     0.0000,    24.9714,    16.2167,     0.0000,    -1.0647,    -1.8958,     0.0000,    35.1936,    -9.6013,     0.0000
 100.486404,  43087,  45714,  12032,    -5.0000,     5.0000,     0.0000,   -13.4890,    15.0024,     0.0000,    24.9882,    16.1908,     0.0000,    -1.0630,    -1.9425,     0.0000,    34.6973,    -9.8149,     0.0000
 100.548935,  43071,  45752,  12032,    -5.0000,     5.0000,     0.0000,   -13.1343,    15.2869,     0.0000,    25.0060,    16.1633,     0.0000,    -1.0586,    -1.9903,     0.0000,    34.1404,   -10.0007,     0.0000
 100.611458,  43053,  45790,  12032,    -5.0000,     5.0000,     0.0000,   -12.8957,    15.4363,     0.0000,    25.0248,    16.1342,     0.0000,    -1.0517,    -2.0391,     0.0000,    33.5275,   -10.1568,     0.0000
 100.673988,  43032,  45830,  12032,    -5.0000,     5.0000,     0.0000,   -14.2187,    16.2287,     0.0000,    25.0444,    16.1037,     0.0000,    -1.0422,    -2.0889,     0.0000,    32.8636,   -10.2821,     0.0000
 100.736519,  43009,  45870,  12032,    -5.0000,     5.0000,     0.0000,   -14.0999,    16.0078,     0.0000,    25.0648,    16.0719,     0.0000,    -1.0306,    -2.1397,     0.0000,    32.1536,   -10.3758,     0.0000
 100.799042,  42984,  45911,  12032,    -5.0000,     5.0000,     0.0000,   -11.9867,    13.6614,     0.0000,    25.0859,    16.0389,     0.0000,    -1.0167,    -2.1915,     0.0000,    31.4025,   -10.4378,     0.0000
 100.861572,  42957,  45953,  12032,    -5.0000,     5.0000,     0.0000,   -11.6312,    13.6693,     0.0000,    25.1077,    16.0049,     0.0000,    -1.0009,    -2.2443,     0.0000,    30.6153,   -10.4683,     0.0000
 100.924103,  42929,  45995,  12032,    -5.0000,     5.0000,     0.0000,   -11.3235,    13.6838,     0.0000,    25.1300,    15.9698,     0.0000,    -0.9833,    -2.2981,     0.0000,    29.7967,   -10.4679,     0.0000
 100.986626,  42899,  46038,  12032,    -5.0000,     5.0000,     0.0000,    -7.8698,    17.1125,     0.0000,    25.1528,    15.9339,     0.0000,    -0.9638,    -2.3529,     0.0000,    28.9514,   -10.4375,     0.0000
 101.049156,  42867,  46081,  12032,    -5.0000,     5.0000,     0.0000,    -7.5062,    16.7845,     0.0000,    25.1760,    15.8972,     0.0000,    -0.9428,    -2.4086,     0.0000,    28.0836,   -10.3784,     0.0000
 101.111687,  42835,  46124,  12032,    -5.0000,     5.0000,     0.0000,    -7.1830,    16.4165,     0.0000,    25.1996,    15.8597,     0.0000,    -0.9201,    -2.4653,     0.0000,    27.1978,   -10.2917,     0.0000
 101.174210,  42801,  46168,  12032,    -5.0000,     5.0000,     0.0000,    -5.5922,    17.2079,     0.0000,    25.2236,    15.8216,     0.0000,    -0.8960,    -2.5230,     0.0000,    26.2979,   -10.1790,     0.0000
 101.236740,  42765,  46213,  12032,    -5.0000,     5.0000,     0.0000,    -4.9323,    16.4090,     0.0000,    25.2479,    15.7828,     0.0000,    -0.8705,    -2.5816,     0.0000,    25.3878,   -10.0421,     0.0000
 101.299271,  42729,  46257,  12032,    -5.0000,     5.0000,     0.0000,    -3.0987,    13.9303,     0.0000,    25.2724,    15.7434,     0.0000,    -0.8437,    -2.6412,     0.0000,    24.4712,    -9.8825,     0.0000
 101.361794,  42693,  46302,  12032,    -4.9995,     5.0000,     0.0000,     0.0896,    11.6457,     0.0000,    25.2972,    15.7036,     0.0000,    -0.8156,    -2.7017,     0.0000,    23.5514,    -9.7022,     0.0000
 101.424324,  42655,  46347,  12032,    -4.9970,     5.0000,     0.0000,     0.9450,    11.3328,     0.0000,    25.3222,    15.6632,     0.0000,    -0.7862,    -2.7632,     0.0000,    22.6316,    -9.5029,     0.0000
 101.486855,  42627,  46393,  12032,    -4.9562,     5.0000,     0.0000,     2.2807,    14.1886,     0.0000,    25.3474,    15.6224,     0.0000,    -0.7556,    -2.8255,     0.0000,    21.7149,    -9.2864,     0.0000
 101.549377,  42625,  46438,  12032,    -4.8113,     5.0000,     0.0000,     2.8947,    13.6847,     0.0000,    25.3728,    15.5811,     0.0000,    -0.7239,    -2.8888,     0.0000,    20.8040,    -9.0547,     0.0000
 101.611908,  43089,  46484,  12032,    -2.8434,     5.0000,     0.0000,     3.5073,    13.1191,     0.0000,    25.3983,    15.5395,     0.0000,    -0.6910,    -2.9529,     0.0000,    19.9016,    -8.8096,     0.0000
 101.674438,  45057,  46530,  12032,     5.0000,     5.0000,     0.0000,     5.7659,    12.9637,     0.0000,    25.4240,    15.4975,     0.0000,    -0.6571,    -3.0180,     0.0000,    19.0104,    -8.5530,     0.0000
 101.736961,  45016,  46577,  12032,     5.0000,     5.0000,     0.0000,     6.5778,    11.8930,     0.0000,    25.4497,    15.4552,     0.0000,    -0.6222,    -3.0838,     0.0000,    18.1343,    -8.2878,     0.0000
 101.799492,  44975,  46623,  12032,     5.0000,     5.0000,     0.0000,     9.7418,     8.7715,     0.0000,    25.4754,    15.4129,     0.0000,    -0.5869,    -3.1505,     0.0000,    17.2814,    -8.0195,     0.0000
 101.862022,  44935,  46670,  12032,     5.0000,     5.0000,     0.0000,    10.7393,     8.2142,     0.0000,    25.5008,    15.3707,     0.0000,    -0.5520,    -3.2182,     0.0000,    16.4611,    -7.7548,     0.0000
 101.924545,  44897,  46717,  12032,     5.0000,     5.0000,     0.0000,    11.5121,     7.8234,     0.0000,    25.5259,    15.3290,     0.0000,    -0.5182,    -3.2867,     0.0000,    15.6801,    -7.4989,     0.0000
 101.987076,  44861,  46764,  12032,     5.0000,     5.0000,     0.0000,    10.6937,     9.8597,     0.0000,    25.5506,    15.2878,     0.0000,    -0.4858,    -3.3563,     0.0000,    14.9426,    -7.2555,     0.0000
